labels,tweets
0,Ha ha got all excited because I got a new text then realised it was from service provider 
0,Just done 2 Rick Roll's. But then @jaaake3 avoided it 
0,Napoleon is missing 
0,that.. IM MISS MY DAD! 
0,Back to work I go!!  
0,@McSasha you're really hilarious this morning 
0,i think Alfred is dead but I'm too scared to check 
0,I'm still not feeling very well. Why is it that recently i'm getting sick so often 
0,Back to work. 
0,Really liking the new Yahoo Music Pages http://new.music.yahoo.com/velvet-underground. The only problem is that it uses Rhapsody 
0,@jaime1013 Why does he have to redeem himself....?? And I don't venture into Jordan AO...I don't have time to go everywhere 
0,is feeling pretty yucky! got this cold/flu thing going around  BOO
0,@juuliannaaaa  i haven't slept. boo! i wish it snowed here.
0,So. Fell asleep at 630. Class in 15 min till 12. 
0,"Happy Birthday, @rrdad! Too bad you also are travelling today. "
0,"My laptop's broken, so no tweets for a while.  But holidays! Woohoo!"
0,cooks rolling to leicester edi if u can put a shouta out 2 tonite its gna b amazing but im not going to be there  lol NEED SOME FOLLOWERS
0,Power outage on Campus Kirchberg (uni.lu). This explains why the prompt on the PS3 I was logged into froze 
0,"I thought it was April....Spring time, but when I woke up, it was SNOWING! "
0,it is snowing 
0,@gabbydario oh yesss it is ! hope it doesnt end  i can hoedown throwdown \m/
0,Chris and I have been up for over an hour and a half while the rest of the family sleeps. Yay Pacific time! 
0,"Poor Britney. As if it's not hard enough being her, she also ust got pwned by Stevie Nicks... "
0,I forgot my donut holes in the car 
0,Hmm... Not good meeting someone you know and...like when you're all sweaty and grungy. Wish they had showers in here. 
0,is hungry....must go grocery shopping...no juice 
0,"Painfully slow night, made more painful by a serious lack of sleep "
0,"Unfortunately, I didn't wake up from my nap  Sorry, @GloriaLynn30"
0,is not wanting to work this week.....i want a vacation!!! 
0,off 2 work soon 
0,Feels like she is gonna throw up 
0,@angelajames Oh no! I hope it's minor &amp; easily/cheaply fixed. 
0,"@TomAtChemical Rubbish  At least we're having curry for tea, so that should cheer you up!!"
0,"I need either a new phone with all the cool crap on it, or a good digital camera.... "
0,zac deleted his twitter account..how sad.. 
0,@Gnomewise but.. but.. i like my   o_O graphic  
0,im going to lose followers by doing this  but i have no one to tweet to! lol
0,and i still want to go pleasure beach at blackpool 
0,this stupid cold is taking over me  I just want my bed now
0,@PaulMdx  Visual studio doesn't  let me draw things quick enough when I'm trying to explain a concept 
0,waiting on Ms.Mitchell  I hate waiting 
0,This is insanity! I can't handle all this crap at work 
0,WHY IS IT SNOWING AGAIN ?!      
0,"I hate being sick, too much wasted time and energy!   Wish me well so I can get back to my busy life, lol"
0,@Schofe my Boyfriend says u wont reply to me  please prove him wrong lol!! xx
0,I just saw next doors dalmation escape their garden and nearly get run over!  be careful lil pup!!!
0,"@sheslykeomg well I told her off a few weeks ago and she's on a downward spiral ever since. If you even mention my name, she goes nuts. "
0,Prodigy are playing in Glasgow tonight &amp; I can't go  Gutted! 12 years since I last saw them!
0,@snarkybitch some bird keeps waking me up right now. I wish it would shut up. 
0,says walang RC  http://plurk.com/p/n1vzj
0,"Upset that my cat won't take her medicine, again.  "
0,Tax day it is! Started the tedious task by saying hello to my  friend Turbo Tax. It is such a fun day I can't even put into words 
0,Everything hurts...uh! 
0,wow I missed a lot on Twitter last night!!....I'm soo sleepy 
0,still high from primer fumes... and joe said i have to put on a second coat 
0,@Kemia wish you were here in 1st period.  imy!
0,"@Jessica___xx i can't smile,i dunno how to atm  iloveyou xoxo"
0,"is wearing nothing but a sarong as a house dress. Have to, weather feels heavy and humid  http://plurk.com/p/n1w2g"
0,"Just had a lovely avacado, bacon and chicken baguette - now time for more work "
0,blow drying my hair and getting ready to go to school 
0,"I can't believe that it's cold outside and it's April!  It's Spring, but I had a hot winter, so now I'm going to have a cold Spring. "
0,"Sick, i guess no FTSK show tonight. "
0,@RicardoTech Unfortunately I'm not allowed to splurge it all  Otherwise it'd be a netbook and a DSi for sure...Now I have to choose one
0,New Xserve's. New higher price. No surprise there then 
0,"Oh no, my server has just died  support (e.g. brother-in-law) are onto it though"
0,"@lisaseat I didn't feel up for it, I didn't fancy failing five times in a row  lost my ‹¨«50 though"
0,"At work  tiiiiiiiiired in Oshkosh, WI"
0,"at work, although I think I should be at home, in bed, instead... "
0,@seguima Weather not looking good 
0,Giants first game tonight! But I have a meeting during most of it 
0,Missing Jacks &amp; Mottu very much 
0,Feeling doubly guilty for eating a tube of Fruit Pastilles 
0,is not loving this snow 
0,@honk4peace Never received any DMs last night.    Twitter was hacking up a lung or something.
0,"is feeling coldy, yucky and gross...i need nursing and cuddles "
0,"Gah! Its +15 outside, and i'm stuck in this shit hole building till 6:00! Why me!?!? "
0,"@thomasfromleeds hey thomas! been very busy, but busy smiling too! apart from last night when i got the wolves score "
0,I really hate classes that are a waste of time. 
0,"Ugh, fixed my #iPhone syncing issue,  just two days ago, now it's back again. Not happy. "
0,I wish I could go back to bed because its 28 flippin degrees out... 
0,Ugh... Trraaffiiic... 
0,@CarlyRush a mile and a half from my house. 
0,gonna be a hard day... not sure about this exam 
0,"@SharneseLaNier very good morning for me, i have traffic court 2day "
0,Ah! Can't decide what to buy for birthday 
0,"ugh. i'm slightly sore... need more sleep but no, gotta get to work. "
0,"Today is very cold, so cold I may have to start wearing my jeans again  yesterday was raining but I did get some good shots of ducks "
0,sorting the kitchen out! 
0,@RockinRita So once again our plans fell through to meet up. 
0,I just ate an uncooked pizza 
0,get it in tuesdays 
0,Just woke up...another 10 hour shift today   Started a pally last night...she kicks butt!!!
0,davepeckens: @honk4peace Never received any DMs last night.  Twitter was hacking up a lung or something.
0,wishes she could make a difference... 
0,"@MacHeist Throw in Leopard and I'll not only buy a bundle I'll get 5 others to do the same!  Most ap's require Leopard, and me no gots. "
0,cant get full screen though 
0,is way too illin' to go out this day   Perhaps someone could send me well wishes?
0,"@frijoleplus Wow, that didn't take long.  "
0,"@techathead no, but my blackjak's media player is corrupt (even tho it's in ROM) so also won't ring. They say I need to get a replacement "
0,"stayed home from school, lost all my feeling in my right arm i doubt because of my broken finger(typing with one hand is harrddd) "
0,Going through the motions when I just want to go right back to bed. 
0,awake now  sleep = bad when u have overcooked yourself!
0,"The change in weather is affecting Connor too, he's snuffly today, poor thing. "
0,@atl Lame!!! That's a big bummer. 
0,I need to go to bed earlier 
0,@dysconnection is very jealous of Birmingham 
0,@ferasinatra @DonnieWsboo09 sigh i just went on donnie's page and saw the sad truth....sorry for the misleading info 
0,It's cold out and my breakfast sandwich is hard 
0,@Ginger_Hippie  that's scary
0,I can't go back to sleep. My buddy spots will soon be no more 
0,@DirtyA lolll. Nooo  then i'm back to my protein diet!! Maybe on a cheat day
0,@charliehedges Im glad your having a good second day off- i've spent my 2nd day having to do the garden  too many bugs-not my style!
0,Woke up with a migraine  today can't even put contacts in its so bad. Wish I could call into work but can't hope the babies are not fussy 
0,where is everyone 
0,"The only reason why I bough @MacHeist 3 Bundle was Espresso. This is, however, the only App. I haven't received a license key yet   "
0,Good morning everybody! Hope you didn't wake up to snow on the ground like we did. Arggghhh! My poor tulips; I can see them shivering 
0,My Piggie is ill 
0,@R_Sinclair I'm gonna go with bible bashing. Get them all the time round my way 
0,Not matter how much time I spend in the sun I don't ever get a tan  just get silly freckles.
0,@Tnkdifferent 
0,@klovehearne awe girl im sorry   i hope you feel better!
0,"@Kal_Penn The episode broke my heart, even though we'd speculated that this was what was coming   Will miss you terribly on the show."
0,"@freshfelicity I prefer foraging too! But will buy if I have to. Richmond is fairly far, I am in Zone 3 NE London "
0,my throat is killing me 
0,Meeting Time!!! Is it Friday yet??? 
0,"@auroracelese Aww, no Emerald Dream? I was looking forward to questing with you later. "
0,@belladonna20 I've had a well unproductive morning! 
0,bored looking for something to do  any ideas?? xXx
0,@pattigibbons Ha! Good one!  The snow missed us completely.  
0,Deep papercut on miles to go.  :/...listening to music.
0,Last day of health class  so sad. @TomFelton those pancakes sound good! can i have some?
0,Sick as shit.  I really want to drink some water. :/
0,"is missing her best friend   but hoping the happy, cold couple is having a good time and does not forget the Imo's Pizza."
0,Ug msu got killed last night. Oh well unc out played them. I would have won 140 in the work pool if msu had won. 
0,awwww mann i need followers im a loser 
0,"You're all obsessed with this thing...So much to read, so little time! Got work in a few hours "
0,last trig test til finals 
0,Inadvertently I dressed jack in a light blue shirt. Sports fail 
0,is going to miss her doggy Otis very much. 11 years of wonderful companionship for us all darling boy  Rest in peace 
0,No new Tom music? 
0,I though groups of Google Apps were something like Google groups (groups.google.com) 
0,would have liked to have gotten more sleep last night! 
0,@hinehou Ohhh i always wanted to go to #Chow as well! 
0,Feels like I'm really coming down with something 
0,Having a really hard time focusing today 
0,i want to visit @louise_hendy at work but i cant 
0,"Been at the computer so much today, my vision is blurred "
0,officially over. broken hearted 
0,"@magnla Uhhhhh, Spring arrived a week or two ago, and then left.  Heh."
0,I think our coffee pot died 
0,"Still in the center of Lincoln wandering aimlessly round shops, wish I cud think of something to o. iPhone running slow "
